DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Gaussian,2,072,1,27.04445102284534,29.79405504346648,0.729386321191826,0.0035822391510009766
Gaussian,2,073,1,20.305106264400855,32.13626893638323,0.7764668520167585,0.003780841827392578
Gaussian,2,074,1,15.988310992215755,35.91780455083825,0.5895590423172584,0.0035886764526367188
Gaussian,2,075,1,19.3040423883639,32.354501772477846,0.7593664939087543,0.003851175308227539
Gaussian,2,076,1,29.521290290509093,31.1813645685277,0.7858858519809211,0.003805875778198242
Gaussian,2,077,1,18.139319741846627,36.55541932633153,0.7173565192660903,0.003968000411987305
Gaussian,2,078,1,19.76029990030478,31.18510045610348,0.7904785060234601,0.004154205322265625
Gaussian,2,079,1,19.476102064696875,35.622313629001525,0.6991141046601257,0.00406193733215332
Gaussian,2,080,1,19.837708266009347,32.03458292097905,0.8135127533356112,0.003821134567260742
Gaussian,2,081,1,19.675351176602778,34.61773953657806,0.7603950663828019,0.004788875579833984
Gaussian,2,082,1,19.149654977401333,30.62306189818282,0.7235606186165096,0.0042629241943359375
Gaussian,2,083,1,31.280734373120307,31.626958294817754,0.771925987198885,0.0038781166076660156
Gaussian,2,084,1,20.26217636050712,34.17290954917338,0.7742411658846652,0.003958940505981445
Gaussian,2,085,1,28.21704250946581,29.46077330184103,0.7041917609404572,0.004135847091674805
Gaussian,2,086,1,20.564483938852,31.315211069062588,0.7629480008886687,0.0037322044372558594
Gaussian,2,087,1,23.496863423497395,31.328003612164554,0.773373208944942,0.003902912139892578
Gaussian,2,088,1,20.860108270993795,30.088805787226697,0.66542533159895,0.003947019577026367
Gaussian,2,089,1,22.490389944240317,32.46715923504692,0.8030218288857898,0.0040667057037353516
Gaussian,2,090,1,30.21588655168528,31.05416264417034,0.7739134683488771,0.004565000534057617
Gaussian,2,091,1,25.242886367729838,29.789748101777384,0.7289433706893295,0.0038220882415771484
Gaussian,2,092,1,21.975905119577483,30.54786323558215,0.7384629384510402,0.0037648677825927734
Gaussian,2,093,1,34.54360782033199,34.93979046375362,0.9010712576265504,0.004888057708740234
Gaussian,2,094,1,22.528861321293157,32.3014712868878,0.8326199116950339,0.004292011260986328
Gaussian,2,095,1,21.987644708226128,32.15944920946035,0.8122945305271446,0.004761219024658203
Gaussian,2,096,1,21.66808663465874,31.83731950501805,0.8119226103284226,0.003820180892944336
Gaussian,2,097,1,30.549246092824724,35.08395752630675,0.8854714398168875,0.0038449764251708984
Gaussian,2,098,1,20.507085534029926,33.89722036979413,0.7746570825175936,0.0041790008544921875
Gaussian,2,099,1,19.3046554502451,31.13334882690804,0.729376822393952,0.003871917724609375
Gaussian,2,100,1,20.522289538518162,30.69030265132875,0.7310277241396093,0.003934144973754883
Gaussian,2,101,1,22.697482779584494,35.23714799266588,0.7855302344224956,0.003957033157348633
Gaussian,2,102,1,20.533619102969908,33.5483846031614,0.7586766601122923,0.00356292724609375
Gaussian,2,103,1,23.75061351666931,31.94881576321018,0.7887217971898098,0.003582000732421875
Gaussian,2,104,1,30.368759281176864,34.725194629774975,0.9059872673938266,0.0035691261291503906
Gaussian,2,105,1,20.097290788482994,35.77846641230282,0.7548792590727085,0.003634214401245117
Gaussian,2,106,1,22.536257701389633,34.21015721932871,0.8713262322689416,0.003509044647216797
Gaussian,2,107,1,18.765839665299268,34.6423762930955,0.827452317049255,0.003635883331298828
Gaussian,2,108,1,22.2650641428023,27.288791691128957,0.49737632782831204,0.003618001937866211
Gaussian,2,109,1,26.569985324139683,27.070370085393858,0.6086220202354644,0.003509998321533203
Gaussian,2,110,1,25.082032408067015,31.528473533470958,0.8264659002047205,0.003522157669067383
Gaussian,2,111,1,26.363961121093887,36.78256647602421,0.9147013813754346,0.003537893295288086
Gaussian,2,112,1,32.7334986142198,35.01990207966042,0.9021036324411325,0.0034601688385009766
Gaussian,2,113,1,26.071640455920537,41.97685326769802,0.8107502354366565,0.003818988800048828
Gaussian,2,114,1,23.8507127283588,33.553636469361976,0.8059665289006777,0.0035200119018554688
Gaussian,2,115,1,24.986200281158357,32.11921635099818,0.839025267815188,0.003525972366333008
Gaussian,2,116,1,17.230026459917884,35.607339258786,0.7035255188091936,0.0035250186920166016
Gaussian,2,117,1,23.740095193173595,32.656976461221284,0.8036732836376387,0.0037698745727539062
Gaussian,2,118,1,24.218113049812725,34.566510668285495,0.8386404440192116,0.003587007522583008
Gaussian,2,119,1,22.903049195048535,31.701946667223137,0.7915404694462896,0.0035479068756103516
Gaussian,2,120,1,19.623636381877564,33.24269840487406,0.7859593369619183,0.00350189208984375
